3.350359800912182662e-01,8.415990604583155621e-01,2.812919209320431380e-01
9.823050177605885391e-01,1.843931685971691992e-02,1.000000000000000000e+00
6.445847249645541011e-01,8.279530370454128985e-01,4.960306718460694708e-01
5.381746510233573755e-01,8.173728460031365328e-01,4.273952172463841848e-01
8.579291458317509500e-01,4.428922051207863086e-01,7.715245909091569265e-01
2.757812610808672016e-01,1.645086362307038030e-01,4.708698310470619819e-01
3.033398737705494952e-01,1.177627606358209456e-01,5.054404012484002839e-01
7.772645623695614292e-01,7.689775794905350237e-01,6.061032793756306880e-01
2.639086186267930456e-01,4.739625942032911765e-01,3.577858475034071395e-01
2.752368440328962357e-02,5.010906090311144645e-01,1.881316782228729390e-01
6.896568679640937560e-01,1.206599466972361617e-01,7.666713159743281381e-01
1.623973300805307551e-01,9.392457123063537860e-01,1.309725193407456079e-01
6.713441582902432980e-01,8.278722065920360862e-01,5.142211761251527236e-01
9.278065176668762182e-02,4.420208330541051112e-01,2.524727565216636771e-01
3.302389317302670962e-02,9.780930849664996041e-01,2.997540206911890673e-02
9.305008566334894704e-01,4.024735487351363550e-01,8.345005887426385494e-01
8.030370684357054367e-01,3.703897049518236617e-01,7.588729531843633191e-01
4.218743051224963514e-01,6.764195498184147892e-01,3.962939460146421844e-01
3.371139877765638171e-01,9.633327800414469566e-01,2.413872477955829321e-01
1.000000000000000000e+00,9.331348568020868539e-01,7.015726061029574634e-01
1.423324153356048116e-01,6.098866272465279792e-01,2.291343478532884559e-01
4.149359528394221397e-01,6.522027621977417866e-02,5.990190417269706247e-01
1.037560671237634791e-01,9.359622640709953922e-02,3.781739671017239068e-01
1.030011947761269586e-01,4.456429530072134604e-01,2.581806815724116411e-01
4.289383500893859669e-01,6.448787599937834125e-01,4.117933029413378132e-01
7.648996310435589585e-01,1.003610815111863203e-01,8.246318580716177626e-01
9.537590939507617493e-01,1.893158826317031529e-01,9.226306530766688052e-01
7.155094550840985779e-01,7.979625768351644721e-01,5.543495562056038883e-01
2.560988881119307115e-01,9.440114533470171931e-01,1.929553809264305808e-01
4.646946438241359445e-01,3.785037850320875918e-01,5.264678608855647424e-01
5.852407874808023269e-01,3.019470733624695646e-01,6.342715663256859315e-01
6.127993405416547468e-01,1.291817282278933388e-01,7.116117630626169754e-01
7.696111248432507823e-01,3.500126808660697919e-01,7.431007068175922159e-01
9.972500105636784573e-01,2.715347773894427608e-01,9.242460668614235209e-01
3.387421697710846225e-01,6.458850017325922233e-01,3.502307808160447511e-01
3.232844871164912703e-01,4.680947413111422595e-01,4.000789400824489861e-01
2.070073556977309812e-02,4.063811382895884949e-01,2.156439612784309956e-01
4.712305865172453090e-01,8.693719042597376490e-01,3.643087414404058699e-01
3.986537886308830214e-01,8.021571541415144502e-01,3.378589235857792361e-01
7.596031334595592099e-01,6.956787434414245519e-01,6.189923595932157463e-01
3.735371682582117603e-01,7.308240822219974620e-01,3.450206036623192918e-01
4.585246132180610390e-01,3.146037999538451313e-01,5.439669031768972207e-01
8.458647174922410139e-01,3.228955525612336452e-01,8.040613994365237716e-01
7.167401137918265608e-01,2.060828346096188202e-01,7.560625570887727909e-01
8.117775630722158242e-01,5.343235758584627959e-01,7.091681871218578070e-01
3.622485580577689546e-01,1.987044591844721875e-01,5.179541526683449915e-01
1.514680453105758384e-01,4.533292225474721548e-01,2.884691101102472843e-01
1.049382422348057592e-01,7.991248890159277085e-01,1.395274524647759362e-01
5.162939629140387288e-01,1.312206885026947489e-01,6.454163546097785309e-01
4.439600402431156390e-01,2.258130392163074929e-01,5.642157810098974435e-01
4.282171889943888754e-01,3.351080235343951164e-01,5.164367037275788830e-01
8.443743298061533453e-01,7.347390913354938657e-01,6.632744781964179381e-01
1.268044642966116853e-01,7.769192637697822645e-01,1.619055901575200684e-01
7.114125731124378016e-02,6.923305669776260718e-01,1.528324716984893472e-01
5.100838486898862101e-01,8.524812355892966709e-01,3.964130601366719353e-01
4.778409199035316135e-01,1.926968803085953863e-01,5.984518341290678833e-01
2.905181227111391928e-01,2.650804413708156004e-01,4.467395337107434861e-01
8.036546302603845282e-01,6.426697792016925481e-01,6.668831658051644906e-01
7.139517131397816845e-03,1.341622586900625691e-01,2.988274216870885347e-01
6.938890757037644574e-01,5.942461373885091214e-02,7.903265641394162655e-01
5.453932560159033827e-01,6.870748168759661656e-01,4.765166385616496081e-01
9.833847668451429769e-01,7.007341107134963665e-02,9.832088218194244833e-01
6.162737149895606281e-01,7.250761776643209755e-01,5.117297731487739920e-01
1.338850481116584390e-01,7.306618192257721134e-01,1.824108489070664918e-01
8.642154538224331439e-01,8.069015341657128637e-01,6.522505544257414245e-01
9.290372357705097839e-01,1.382057439143699086e-02,9.654118341874605713e-01
1.890566829356924716e-01,7.658347092479151907e-01,2.079215098080585689e-01
3.107865625346312166e-01,5.850830183044388733e-01,3.518913479477645545e-01
8.414320497356604367e-01,7.454213627463824876e-01,6.576519447045398037e-01
1.136734420174853044e-01,4.981737617787547756e-01,2.475961141029160151e-01
9.451943597184951917e-01,5.887764431197692883e-01,7.812446421832275334e-01
6.730436125764315269e-01,1.276825906594558913e-01,7.530115924909418501e-01
3.149870407485837465e-01,2.724358964027027152e-01,4.608515455067206390e-01
3.936809565731754779e-01,9.164152567737419153e-01,2.957056099128881343e-01
3.520109411711717234e-02,1.072469072208064311e-01,3.270091120202616164e-01
8.502541121870742513e-01,9.341300459483568019e-01,5.995942354509936623e-01
4.018393308054406532e-01,3.689801121793164634e-02,5.997419330541072791e-01
3.643938321885650117e-02,9.401384558707469585e-01,4.517507670219736426e-02
2.228272876918458156e-01,6.298064781581257376e-01,2.770099756273095015e-01
8.563266067966329720e-01,1.043738809020048064e-01,8.853263783171451129e-01
7.113204372519089658e-01,3.490062611789613300e-01,7.038772400338141333e-01
1.609652004608708997e-01,8.360530447691152389e-01,1.650229489986389242e-01
1.136038717096706369e-01,4.884469492952381309e-01,2.508500696365900118e-01
8.205490744835763905e-02,9.127422552525493726e-01,8.543477328990295439e-02
6.186989895719235966e-01,9.200726337819938871e-01,4.471962155902972080e-01
2.505518590637911824e-02,8.782814055565691946e-01,5.844163238356806650e-02
5.183820015196829445e-01,6.885096864592126220e-01,4.576956631937955100e-01
2.851628078074976980e-01,8.748128121300536852e-01,2.361679139518706727e-01
3.778235084945825162e-01,4.741680234044461928e-01,4.350363093899397016e-01
4.002291681311396787e-01,8.714044961282162438e-01,3.154264076364342584e-01
4.582628140012332679e-02,2.677092189735617578e-01,2.797617987876829249e-01
2.133406512070521732e-01,5.374181100787778220e-01,3.019265126016580925e-01
4.274534037670299491e-01,1.124973719784441578e-01,5.914699678554630191e-01
2.986791970113970018e-01,2.711660699085008397e-01,4.502134976239773323e-01
8.968609000430831646e-01,6.084300680014618351e-02,9.276131057575510708e-01
2.400312689023175738e-01,2.401694389990145506e-01,4.209259109926994924e-01
5.525275800817476268e-01,2.574640619572080014e-01,6.271644080595013548e-01
7.859181307487794754e-01,6.732597199847654146e-01,6.444625461616763085e-01
7.931460585692605703e-01,5.134318530837814198e-02,8.604403849333889243e-01
3.554995345330378420e-01,7.809153409116118549e-01,3.157770481923877215e-01
5.528479455249376562e-01,8.031490959642184624e-01,4.421821633766253035e-01
9.818281007819640305e-01,4.561236849245606240e-01,8.511308735207693266e-01
5.841706933754045039e-01,1.814094050976078898e-01,6.744544377034131788e-01
4.217936522374646224e-01,8.420568892927670079e-01,3.400236520523548522e-01
8.687706448507191981e-01,7.140383928004656600e-01,6.868591704032172007e-01
9.332931005500086918e-01,7.958160011611101758e-01,7.028995924929340999e-01
5.824997367788921077e-01,7.708447665504540858e-01,4.732721797095298388e-01
8.265430539948578348e-01,8.173407111953326365e-02,8.727943845036139070e-01
3.484602325028878789e-01,1.323526213682457361e-02,5.715415440540737579e-01
5.976174020979079238e-01,2.371864823226376429e-01,6.646512979754327644e-01
5.863325575978827198e-01,5.018143748459403392e-02,7.204591874332449963e-01
1.497191358970263210e-02,9.490812789184971399e-01,2.756884774016676518e-02
3.692703697406472529e-01,2.524970464821213456e-01,5.044636034097715882e-01
9.795149344574842765e-01,5.073913425923304299e-01,8.321611052409876308e-01
9.861190699392473613e-01,4.603620645311384263e-01,8.526049248813195591e-01
6.862895922535107163e-01,4.424706483921228006e-01,6.551666364387195296e-01
2.932078844662166506e-01,4.639971453626811071e-01,3.810550074538097132e-01
6.137027406201871482e-01,6.164140266478865815e-01,5.468634919182148169e-01
7.256399126728418914e-01,3.663912641720979968e-01,7.076963556272197753e-01
9.127535787448757265e-01,6.395354621233231285e-01,7.419982627659150731e-01
1.972499495838814787e-01,3.112148132367648645e-01,3.677758771434769813e-01
8.213651152970187219e-01,1.888381121746922006e-02,8.906105475495089685e-01
9.767627385214987523e-01,6.276452427117835686e-01,7.894801472581188806e-01
6.731281965387152511e-01,2.963304469025854204e-01,6.958317163358733737e-01
9.958743955659227209e-01,8.426929738775680301e-01,7.294673484513126693e-01
8.053506100025547010e-01,2.714536299365414296e-01,7.940211297771810894e-01
9.486062503724436157e-01,8.290446229288461755e-01,7.020160128966069779e-01
3.217336267119322302e-01,1.709516066168510762e-01,4.998735055075838041e-01
1.803018373166786759e-01,4.597265585112296216e-01,3.058689728050981160e-01
4.821373164490399543e-01,4.597064596699488304e-01,5.107478202600883588e-01
4.538423226382343745e-01,5.341308368866273248e-01,4.662836395302416004e-01
4.234153086018197509e-01,4.588108640415005657e-01,4.711939806392232422e-01
5.250501792973837345e-01,1.756325282740427429e-01,6.362867652978057009e-01
1.271796423778529805e-01,1.350409103328969740e-01,3.800069267974416909e-01
2.260557835878115596e-01,3.558506139875047825e-01,3.721790351743351488e-01
1.739467348917572431e-01,3.341223821063578625e-01,3.441841428187753515e-01
7.780908994050149685e-01,1.014246850243805988e-02,8.642047209362729854e-01
2.127985203191360974e-01,6.715613425086112143e-01,2.560317534255776573e-01
6.066225418303640149e-01,4.148066665597239799e-01,6.104811717087651468e-01
2.041351620971185998e-01,3.502842197241589073e-01,3.591895015578577266e-01
8.435301539674483484e-01,3.183037878937946541e-01,8.040352012717998376e-01
1.338991118974882655e-01,6.503433277676382573e-01,2.096796361021254218e-01
8.447645010444537750e-02,8.701277112498854160e-01,1.015413277321644270e-01
1.579381100248770931e-01,7.645782435499900442e-01,1.872260863659483410e-01
8.259253575394603919e-01,3.153907250707345122e-01,7.930745385414526005e-01
6.089327455802410333e-02,4.333132956249024503e-01,2.337843185794133971e-01
1.948055825952695330e-01,4.858923495812663140e-01,3.068330562553806540e-01
7.861339489164129724e-01,7.175358378420601535e-02,8.487538156937437517e-01
9.521057439311577664e-01,2.822963683235713561e-01,8.899518477534713590e-01
6.367300743744190861e-01,8.096732522345108096e-01,4.969032611219817985e-01
6.088122669252401531e-01,8.820627156368889832e-01,4.533857252233705615e-01
5.154466682079742457e-01,5.885565232437959260e-01,4.896263341002663472e-01
5.797870062777155109e-01,6.509049563612168132e-01,5.121371984629312646e-01
9.832308976753917351e-01,3.585951914467410684e-01,8.851831603658196768e-01
5.797894883277961986e-01,3.253289753055439992e-01,6.226359067329801933e-01
3.531338144783219835e-01,2.631779963240879483e-01,4.898858519350899332e-01
5.323289167048009946e-02,4.203755059817840256e-02,3.613796277346982277e-01
7.241549581981061579e-01,5.259580972205499805e-01,6.525331516883838834e-01
9.041818604858056219e-01,3.809361428815957185e-01,8.239460323077661963e-01
5.387995173798035831e-01,9.128736961590606658e-01,3.954073754252751538e-01
4.558797235556821259e-01,6.459782759894998616e-01,4.297067027860294042e-01
1.222454716974404471e-01,1.039778040873770709e-01,3.872003266409470013e-01
2.479472906031118806e-01,7.755032029026387441e-01,2.446123589850751900e-01
4.888979901895063040e-01,9.197323952341169839e-01,3.592087468514794657e-01
1.819601935958911620e-01,2.895362582789260952e-01,3.647553656246432796e-01
4.477901197663682331e-01,9.907091641133124460e-01,3.072178569921051317e-01
3.682434257125331567e-01,8.129281483855681500e-01,3.135622085570972661e-01
4.650221901158550497e-01,7.327148513913031014e-01,4.064747174080678982e-01
3.644362511138970473e-01,6.554155819607517808e-01,3.644361627082640109e-01
7.586988123951017293e-01,4.471239319298448422e-01,7.027354062867461337e-01
4.930796287209647799e-01,1.390896177808209899e-01,6.269889025292005869e-01
9.941502807984885504e-01,2.324898800195971671e-01,9.353935357114719906e-01
7.812368897295439707e-01,9.447818663057053895e-03,8.665758310846656265e-01
1.696193320530291204e-01,3.286087278528360134e-01,3.431181765979205434e-01
5.377903341250265257e-01,6.430212571412402545e-01,4.863074346430794614e-01
8.411140943686888916e-01,3.778461330666944562e-01,7.821872528852270579e-01
1.469836642175932628e-01,7.722840056495589023e-01,1.771754592558752450e-01
8.564630235859050922e-01,1.956252720734016348e-01,8.544492205805799268e-01
3.158631061325645195e-01,4.132795645556270325e-01,4.136453360772335830e-01
5.224937811491042750e-01,4.583994238134656563e-01,5.385835244673715660e-01
3.027819330901026507e-01,2.527989124820982370e-01,4.592318637645327883e-01
3.214467416925884113e-01,1.409074218582105631e-01,5.098754577769700758e-01
3.779179703453617312e-01,3.149962614366416669e-01,4.891216280358322011e-01
8.571437351374510544e-03,2.775157881648205871e-01,2.511466807019995806e-01
9.969431561750055279e-03,5.428315188808482405e-01,1.620502389824627354e-01
4.964968084056162190e-01,2.259705630579935676e-01,5.998218584243791840e-01
4.005727834610488536e-01,6.405588849568693011e-01,3.940061819422316924e-01
5.792597586062027126e-01,9.124516789542328477e-01,4.230131524475212457e-01
2.524759831380281039e-01,9.326429764889356822e-01,1.943546599114838735e-01
2.837585677100254444e-01,4.280485425969908220e-01,3.868418195606512233e-01
2.414981870532986741e-01,7.736257959271110041e-01,2.408721763754775314e-01
8.294207248296702195e-01,9.678229844430938922e-01,5.740184665198859726e-01
4.367787156148265071e-01,6.509894280001694566e-01,4.150410863750663149e-01
8.499016305624660372e-01,5.586620374928722432e-01,7.267848339283746739e-01
9.245616508617647833e-01,7.460292639538987913e-01,7.138701752935480149e-01
1.835244665276437037e-01,2.288922400694598513e-01,3.863990565455103776e-01
6.452166741080538337e-01,2.534893176489319000e-01,6.914264834157424211e-01
1.414990854221946093e-01,1.627295412657351614e-01,3.803290787316208066e-01
3.200060721063230362e-01,4.491988310067460827e-02,5.414747468595128010e-01
9.627618128924445573e-01,1.218890353752259958e-01,9.516252386716139711e-01
8.968513410290768206e-01,2.303357117294476120e-01,8.700825970305205992e-01
4.985157777253806932e-01,4.608561962163724990e-02,6.622432775168215491e-01
4.524506809946602925e-01,2.535669170829061847e-01,5.605594662024785402e-01
6.706141113348380589e-01,1.562002943697178847e-01,7.416839537203028243e-01
6.617526824417927500e-01,1.075150305895270914e-01,7.521924842606705353e-01
2.109157250806691641e-01,7.542650783733040321e-01,2.266850307900407091e-01
6.579539115485664169e-01,3.546599362886576623e-01,6.657357023162455700e-01
4.280942730109308925e-01,7.954331186073736459e-01,3.601238349947132877e-01
5.214530812621693823e-01,5.434846562233277556e-01,5.090001227983803611e-01
9.136282486744617959e-01,7.270198906454959920e-01,7.129006643098398932e-01
9.127083344378356111e-01,9.103168264396755971e-01,6.500672393053386067e-01
3.028706943314919964e-01,6.501664373745361103e-02,5.230234146595040823e-01
4.932186130438363514e-01,6.583850245817129965e-01,4.508399033589878813e-01
8.788056765116100122e-01,6.180170198754411093e-01,7.262591200843703243e-01
1.622521199021216831e-01,4.984009141817224986e-02,4.327287610649334093e-01
5.735093521540221007e-01,9.181489183233684237e-01,4.171764588895890968e-01
8.379748320862557831e-01,6.931952315113816265e-01,6.730303377526902775e-01
6.773303292197963010e-01,3.885758481963038635e-01,6.673768228945107239e-01
6.410632754181627702e-01,8.978710701359301494e-01,4.699110375842080467e-01
8.703486133136872915e-01,7.914229721368982728e-01,6.616667199530946730e-01
3.828067469478828588e-01,5.568985281437697221e-01,4.103408492271592989e-01
4.542787579297509204e-01,2.937825486657067442e-01,5.481515232265287141e-01
4.516092834867889150e-01,1.149559173426901032e-01,6.070314626882787890e-01
1.651014409547097994e-01,7.007406605618675677e-01,2.137540219676792586e-01
9.785702367551478709e-01,1.054928892241143029e-01,9.679199464729052460e-01
3.153397792895986096e-01,7.998302714204057473e-01,2.820989292251397940e-01
4.480994492173643873e-01,6.646568459695291198e-01,4.180865028891028734e-01
7.928975654328466183e-01,2.426872062098015537e-01,7.953315946004732018e-01
4.494435210294990268e-01,5.691447193881912225e-01,4.514145963839606424e-01
9.868096393477377992e-01,2.267412655320518722e-01,9.323620648596001592e-01
5.659005749914747946e-02,6.586114614648134191e-01,1.543996928440418415e-01
6.599721294518937076e-02,8.566201604963608052e-01,9.358279136380545649e-02
3.769014196690347873e-01,6.554544753102218291e-01,3.728837452130907559e-01
6.821125078740019054e-01,9.418617777856190809e-01,4.828433885076819365e-01
6.951727390847602939e-01,6.076910752623690959e-01,6.051220527139986594e-01
6.216097467212798877e-01,7.005196550615118145e-01,5.236858482760192723e-01
3.245446961025134081e-01,7.326305409306534955e-01,3.111536764115664933e-01
7.131562398473842990e-01,2.619458657549934566e-01,7.346706701228283842e-01
2.550754414544963433e-01,8.807661617272148913e-01,2.137254914497094538e-01
5.197296985783869117e-01,4.488791333759018509e-01,5.399384777529245838e-01
1.918452641046966556e-01,3.898267483515078236e-01,3.374273712017944460e-01
7.497386078780512442e-01,4.720022293139471414e-01,6.882102026002133721e-01
3.854531594746971601e-01,1.517840493810520830e-01,5.496286555383652628e-01
8.703956797939420564e-01,4.039837586940250302e-01,7.931914128771129224e-01
7.039319373754944209e-01,4.341642686207746737e-01,6.699605449259945500e-01
7.080689586343366648e-02,1.634969633420673696e-01,3.320860203831195734e-01
5.230907309640495662e-01,1.812107339722860699e-01,6.330635983288870339e-01
